NAME,DATE,PRCP,SNOW,State,Year,Value,STATION,LATITUDE,LONGITUDE,ELEVATION,SNWD,WESD,AWND,FMTM,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT06,WT08,WT09,Flood,Hail,High Wind,Frost/Freeze,Strong Wind
"MUSKEGON CO AIRPORT, MI US",6/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,3.1,0,4.47,32,1323.691726,92,67,310,290,14.1,19,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,1.2,0,4.11,32,1315.472152,85,66,302.7272727,302.7272727,15.54545455,19.94545455,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,10.044,32,1307.22072,81.71428571,65.71428571,229,220,20.1,28.51,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/2/2023,0.7,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,13.738,32,1298.300252,79.33333333,53.33333333,190,190,23.54,33.86,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/2/2023,0.02,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,3.835714286,32,1290.654137,80.5,53.5,225.7142857,235.7142857,9.771428571,14.92857143,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.845454545,15.06333333,32,1282.721293,38,18,210,206.6666667,24.7,35.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/2/2023,0.02,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/2/2023,0.16,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/2/2023,0.3,2.8,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/2/2023,0,0.1,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,2,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,2,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/2/2023,0.01,0.1,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/2/2023,0.44,1.9,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,1.2,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/2/2023,0.1,0.6,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,3.1,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/2/2023,0,0.1,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,2,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/2/2023,0.04,0.4,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,3.1,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,2,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/2/2023,1.25,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,1.2,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/2/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.345816733,6.265,32,1275.075178,35,33,70,75,13,18,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,10.51,32,1357.493926,42.25,37.5,95,120,17.43333333,23.23333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.359090909,12.415,32,1351.122164,1.25,-21,275,270,23,35,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,8.865,32,1345.86546,28.66666667,0.666666667,153.75,166.25,19.25,26.375,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,9.603846154,32,1339.716709,41.5,18.5,162.3076923,152.3076923,24.87692308,36.49230769,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,7.683333333,32,1331.720147,60,36,193.3333333,193.3333333,18.63333333,24.66666667,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/3/2023,0.3,0.3,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,7.34,32,1323.436855,62,42,70,38,16.38,24.94,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,4.25,32,1315.24914,85,63,290,290,13,18.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,7.83,32,1306.93399,84,67,310,310,21.9,33.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/3/2023,0.08,1.1,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,11.66428571,32,1298.045382,82.6,62.2,190,195.7142857,19.44285714,27.55714286,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/3/2023,0.18,4.9,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,5.1,0,7.3275,32,1290.399267,81.4,56.2,197.5,202.5,16.725,23.425,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.809090909,7.926666667,32,1282.466422,45.5,28.5,285.8333333,280,16.35,22.58333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/3/2023,0.14,1.2,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,1.2,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/3/2023,0.15,4.4,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,3.9,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,3.9,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/3/2023,0.6,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/3/2023,0.49,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/3/2023,0.07,1.2,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,1.2,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,1.2,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/3/2023,0.04,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/3/2023,0.97,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/3/2023,0.09,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/3/2023,0.01,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/3/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/3/2023,0.03,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/3/2023,0.04,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",31/3/2023,1.21,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.334661355,4.057142857,32,1274.852166,33,29,248.5714286,261.4285714,13,17.78571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,7.16,32,1357.334632,46,36,220,270,14.1,19.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.35530303,14.32,32,1350.96287,40,12,210,190,23,36.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/4/2023,0.16,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,7.495,32,1345.674307,49.33333333,28.33333333,155,170,16,21.45,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/4/2023,0.2,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,14.09,32,1339.429979,55,45,100,90,29.1,42.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/4/2023,0.2,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,14.09,32,1339.429979,55,45,100,90,29.1,42.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/4/2023,0.16,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,9.418,32,1331.465276,66.375,49.625,169,162,19.8,27.27,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,6.082,32,1323.118267,77.57142857,54.14285714,114,114,19.94,27.08,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,5.445454545,32,1314.99427,89,63.75,190.9090909,237.2727273,15.84545455,21.53636364,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,6.756,32,1306.615402,83,61,238,228,14.5,19.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,11.15888889,32,1297.790511,80,57,190,194.4444444,18.82222222,27.01111111,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,12.08166667,32,1290.144396,87,62,206.6666667,196.6666667,21.56666667,33.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.772727273,4.7,32,1282.211552,56,32,265,265,13.55,18.45,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/4/2023,0.26,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/4/2023,0.22,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/4/2023,0.61,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/4/2023,0.42,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/4/2023,0.05,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/4/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/4/2023,0.11,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/4/2023,0.04,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.323505976,5.108333333,32,1274.629154,29,20,345,355,13,17.18333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/5/2023,0.42,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,5.34,32,1357.143479,35,20.33333333,240,250,13.24285714,17.8,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/5/2023,0.13,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.351515152,14.09,32,1350.803576,40,32,210,200,25.1,36,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,12.245,32,1345.483154,38,14,107.5,117.5,24.75,31.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,14.47,32,1339.14325,36.5,19,230,213.3333333,25.63333333,36.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,11.85333333,32,1331.178547,60.33333333,39.66666667,156.6666667,146.6666667,21,29.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/5/2023,0.03,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,5.37,32,1322.863397,80,55,290,290,12.1,19,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,6.3725,32,1314.707541,88,67,245,310,17.6,25.175,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/5/2023,0.16,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,9.747142857,32,1306.328673,80.85714286,66.57142857,67.14285714,58.57142857,16.22857143,21.58571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,11.678,32,1297.535641,84,72.6,182,182,24.92,35.02,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0,6.9925,32,1289.793949,64,53,287.5,278.75,19.9,30,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.736363636,15.73166667,32,1281.956681,46,22,181.6666667,175,27.83333333,44.81666667,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/5/2023,0.01,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/5/2023,0.11,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/5/2023,0,0,MICHIGAN,2023,"36,200",USW00014840,43.17111,-86.23685,190.3,0,0.312350598,10.065,32,1274.406143,33,27,245,247.5,22.075,31.25,1,1,1,1,1,1,0,0,0,0,0
